PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,YEAR_MONTH,ACTIVE_LISTINGS_RATE,MIN_PRICE_ACT,MAX_PRICE_ACT,MEDIAN_PRICE_ACT,NUMBER_OF_DISTINCT_HOSTS,SUPER_HOST_RATE,AVG_REV_SCORE_ACT,PERCENTAGE_CHANGE_FOR_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_FOR_INACTIVE_LISTINGS,TOTAL_NUMBER_OF_STAYS,AVERAGE_ESTIMATED_REVENUE_PER_ACTIVE_LISTINGS
Condominium,Entire home/apt,7,2020-07-01,100.000000,119,500,364,3,0.000000,72.500000,-25.000000,,67,4636.666667
Condominium,Entire home/apt,8,2020-05-01,100.000000,100,800,405,7,14.285700,89.166667,,,92,5516.714286
Condominium,Entire home/apt,8,2020-06-01,100.000000,200,801,575,5,0.000000,93.250000,-28.571400,,98,8514.800000
Condominium,Entire home/apt,8,2020-07-01,100.000000,200,599,405.5,4,0.000000,94.333333,-20.000000,,80,6433.000000
Condominium,Entire home/apt,9,2020-05-01,100.000000,276,276,276,1,0.000000,86.000000,,,30,8280.000000
Condominium,Entire home/apt,9,2020-06-01,100.000000,275,275,275,1,0.000000,86.000000,0.000000,,30,8250.000000
Condominium,Entire home/apt,9,2020-07-01,100.000000,276,276,276,1,0.000000,86.000000,0.000000,,30,8280.000000
Condominium,Entire home/apt,10,2020-05-01,100.000000,268,268,268,1,0.000000,94.000000,,,0,0.000000
Condominium,Private room,1,2020-05-01,100.000000,29,280,64.5,74,8.108100,88.558140,,,1649,1417.113924
Condominium,Private room,1,2020-06-01,100.000000,29,280,64.5,72,8.333300,88.404762,-2.531600,,1713,1529.805195
Condominium,Private room,1,2020-07-01,100.000000,29,280,65.5,56,8.928600,88.064516,-22.077900,,1283,1546.733333
Condominium,Private room,2,2020-05-01,100.000000,21,850,72.5,158,12.025300,92.278261,,,3465,1626.147059
Condominium,Private room,2,2020-06-01,100.000000,21,850,72,155,10.967700,92.919643,-2.352900,,3326,1592.746988
Condominium,Private room,2,2020-07-01,100.000000,22,850,76,137,10.948900,93.591398,-13.253000,,2858,1630.111111
Condominium,Private room,3,2020-05-01,100.000000,51,450,124.5,8,0.000000,85.400000,,,189,2244.000000
Condominium,Private room,3,2020-06-01,100.000000,50,450,115,7,0.000000,84.500000,-11.111100,,159,2078.625000
Condominium,Private room,3,2020-07-01,100.000000,50,450,115.5,7,0.000000,84.500000,0.000000,,145,1985.250000
Condominium,Private room,4,2020-05-01,100.000000,51,201,86,8,12.500000,95.000000,,,153,1568.625000
Condominium,Private room,4,2020-06-01,100.000000,50,202,84,8,12.500000,95.000000,0.000000,,129,1341.625000
Condominium,Private room,4,2020-07-01,100.000000,50,201,101.5,9,11.111100,95.000000,12.500000,,139,1323.555556
Condominium,Shared room,1,2020-05-01,100.000000,24,60,38,11,0.000000,92.666667,,,193,610.909091
Condominium,Shared room,1,2020-06-01,100.000000,24,59,34,10,0.000000,92.666667,-9.090900,,192,656.800000
Condominium,Shared room,1,2020-07-01,100.000000,30,49,38,3,0.000000,,-60.000000,,68,685.500000
Condominium,Shared room,2,2020-05-01,100.000000,26,126,57.5,12,0.000000,82.875000,,,195,746.923077
Condominium,Shared room,2,2020-06-01,100.000000,26,126,57.5,12,0.000000,82.875000,0.000000,,218,992.230769
Condominium,Shared room,2,2020-07-01,100.000000,26,127,57.5,10,0.000000,94.000000,-23.076900,,188,925.200000
Condominium,Shared room,3,2020-05-01,100.000000,28,99,68.5,3,0.000000,,,,90,1650.000000
Condominium,Shared room,3,2020-06-01,100.000000,29,100,68,3,0.000000,,0.000000,,90,1650.000000
Condominium,Shared room,3,2020-07-01,100.000000,29,100,64.5,2,0.000000,,-33.333300,,60,1935.000000
Condominium,Shared room,4,2020-05-01,100.000000,24,130,82.5,2,0.000000,60.000000,,,30,1300.000000
Condominium,Shared room,4,2020-06-01,100.000000,24,130,82,2,0.000000,60.000000,0.000000,,19,823.333333
Condominium,Shared room,4,2020-07-01,100.000000,24,34,29,1,0.000000,60.000000,-33.333300,,0,0.000000
Cottage,Entire home/apt,1,2020-05-01,100.000000,131,131,131,1,0.000000,,,,20,2620.000000
Cottage,Entire home/apt,1,2020-06-01,100.000000,130,130,130,1,0.000000,,0.000000,,9,1170.000000
Cottage,Entire home/apt,1,2020-07-01,100.000000,130,130,130,1,0.000000,,0.000000,,0,0.000000
Cottage,Entire home/apt,2,2020-05-01,100.000000,60,585,150,32,37.500000,95.482759,,,620,3184.171429
Cottage,Entire home/apt,2,2020-06-01,100.000000,60,585,150.5,27,40.740700,97.041667,-20.000000,,542,3678.107143
Cottage,Entire home/apt,2,2020-07-01,100.000000,60,585,150,21,42.857100,96.684211,-21.428600,,438,3845.636364
Cottage,Entire home/apt,3,2020-05-01,100.000000,86,250,146.5,8,50.000000,95.500000,,,156,2602.000000
Cottage,Entire home/apt,3,2020-06-01,100.000000,84,361,150.5,10,60.000000,95.875000,25.000000,,232,3939.100000
Cottage,Entire home/apt,3,2020-07-01,100.000000,85,360,149.5,11,54.545500,95.875000,10.000000,,243,3746.000000
Cottage,Entire home/apt,4,2020-05-01,100.000000,86,850,200,46,43.478300,95.697674,,,958,4968.595745
Cottage,Entire home/apt,4,2020-06-01,100.000000,84,850,200,44,38.636400,95.463415,-4.255300,,1039,5865.088889
Cottage,Entire home/apt,4,2020-07-01,100.000000,85,849,200,36,47.222200,95.294118,-17.777800,,899,6318.027027
Cottage,Entire home/apt,5,2020-05-01,100.000000,98,450,217,11,27.272700,96.500000,,,183,4575.363636
Cottage,Entire home/apt,5,2020-06-01,100.000000,98,450,197.5,12,25.000000,96.250000,9.090900,,238,4694.833333
Cottage,Entire home/apt,5,2020-07-01,100.000000,98,450,220,11,27.272700,96.636364,-8.333300,,262,5264.545455
Cottage,Entire home/apt,6,2020-05-01,100.000000,147,801,300,18,22.222200,97.187500,,,372,6295.722222
Cottage,Entire home/apt,6,2020-06-01,100.000000,148,801,300,18,22.222200,97.062500,0.000000,,380,6800.722222
Cottage,Entire home/apt,6,2020-07-01,100.000000,190,500,300,15,20.000000,96.384615,-16.666700,,395,8258.000000
Cottage,Entire home/apt,7,2020-05-01,100.000000,148,433,290,9,22.222200,94.100000,,,146,4145.700000
Cottage,Entire home/apt,7,2020-06-01,100.000000,148,433,289.5,10,20.000000,94.636364,10.000000,,191,4784.636364
Cottage,Entire home/apt,7,2020-07-01,100.000000,148,540,300,8,25.000000,96.444444,-18.181800,,199,7157.555556
Cottage,Entire home/apt,8,2020-05-01,100.000000,190,1000,500,9,88.888900,98.375000,,,163,9021.111111
Cottage,Entire home/apt,8,2020-06-01,100.000000,190,1000,394.5,8,87.500000,98.571429,-11.111100,,186,10439.625000
Cottage,Entire home/apt,8,2020-07-01,100.000000,180,1001,395,8,75.000000,98.142857,0.000000,,158,10307.875000
Cottage,Entire home/apt,10,2020-05-01,100.000000,501,501,501,1,100.000000,100.000000,,,7,3507.000000
Cottage,Entire home/apt,10,2020-06-01,100.000000,550,550,550,1,100.000000,100.000000,0.000000,,16,8800.000000
Cottage,Entire home/apt,10,2020-07-01,100.000000,550,550,550,1,100.000000,100.000000,0.000000,,28,15400.000000
Cottage,Entire home/apt,16,2020-05-01,100.000000,400,400,400,1,0.000000,95.000000,,,3,1200.000000
Cottage,Entire home/apt,16,2020-06-01,100.000000,400,400,400,1,0.000000,95.000000,0.000000,,6,2400.000000
Shared room in guest suite,Shared room,1,2021-01-01,100.000000,30,80,55,2,0.000000,,0.000000,,32,530.000000
Shared room in guest suite,Shared room,1,2021-02-01,100.000000,30,80,55,2,0.000000,,0.000000,,32,530.000000
Shared room in guest suite,Shared room,1,2021-03-01,100.000000,30,80,55,2,0.000000,,0.000000,,32,530.000000
Shared room in guest suite,Shared room,1,2021-04-01,100.000000,30,80,55,2,0.000000,,0.000000,,32,530.000000
Shared room in guest suite,Shared room,2,2020-08-01,100.000000,55,55,55,1,0.000000,100.000000,,,1,55.000000
Shared room in guest suite,Shared room,2,2020-09-01,100.000000,55,55,55,1,0.000000,100.000000,100.000000,,2,55.000000
Shared room in guest suite,Shared room,2,2020-10-01,100.000000,55,55,55,1,0.000000,100.000000,-50.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2020-11-01,100.000000,55,55,55,1,0.000000,100.000000,0.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2020-12-01,100.000000,55,55,55,1,0.000000,100.000000,0.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2021-01-01,100.000000,55,55,55,1,0.000000,100.000000,0.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2021-02-01,100.000000,55,55,55,1,0.000000,100.000000,0.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2021-03-01,100.000000,55,55,55,1,0.000000,100.000000,0.000000,,1,55.000000
Shared room in guest suite,Shared room,2,2021-04-01,100.000000,44,69,56.5,2,0.000000,100.000000,100.000000,,29,650.500000
Shared room in guest suite,Shared room,4,2020-08-01,100.000000,170,170,170,1,0.000000,,,,1,170.000000
Shared room in guest suite,Shared room,4,2020-09-01,100.000000,170,170,170,1,0.000000,,0.000000,,1,170.000000
Shared room in guest suite,Shared room,4,2020-10-01,100.000000,170,170,170,1,0.000000,,0.000000,,1,170.000000
Shared room in guest suite,Shared room,4,2020-11-01,100.000000,170,170,170,1,0.000000,,0.000000,,1,170.000000
Shared room in guest suite,Shared room,4,2020-12-01,100.000000,170,170,170,1,0.000000,,0.000000,,30,5100.000000
Shared room in guest suite,Shared room,4,2021-01-01,100.000000,170,170,170,1,0.000000,,0.000000,,30,5100.000000
Shared room in guest suite,Shared room,4,2021-02-01,100.000000,170,170,170,1,0.000000,,0.000000,,30,5100.000000
Shared room in guest suite,Shared room,4,2021-03-01,100.000000,170,170,170,1,0.000000,,0.000000,,1,170.000000
Shared room in guest suite,Shared room,4,2021-04-01,100.000000,170,170,170,1,0.000000,,0.000000,,1,170.000000
Shared room in guesthouse,Shared room,1,2020-08-01,100.000000,35,800,47.5,6,0.000000,96.750000,,,91,4383.333333
Shared room in guesthouse,Shared room,1,2020-09-01,100.000000,35,800,47.5,6,0.000000,97.400000,33.333300,,92,3293.750000
Shared room in guesthouse,Shared room,1,2020-10-01,100.000000,36,800,47.5,6,0.000000,96.750000,-25.000000,,91,4388.333333
Shared room in guesthouse,Shared room,1,2020-11-01,100.000000,36,800,47.5,6,0.000000,96.750000,0.000000,,91,4388.333333
Shared room in guesthouse,Shared room,1,2020-12-01,100.000000,27,800,42.5,6,0.000000,90.571429,50.000000,,190,3430.000000
Shared room in guesthouse,Shared room,1,2021-01-01,100.000000,36,800,45,6,0.000000,90.571429,0.000000,,210,3511.111111
Shared room in guesthouse,Shared room,1,2021-02-01,100.000000,36,800,45,6,0.000000,90.571429,0.000000,,181,3285.555556
Shared room in guesthouse,Shared room,1,2021-03-01,100.000000,36,800,45,6,0.000000,90.571429,0.000000,,181,3285.555556
Shared room in guesthouse,Shared room,1,2021-04-01,100.000000,36,800,45,6,0.000000,90.571429,0.000000,,210,3446.666667
Shared room in guesthouse,Shared room,2,2020-08-01,100.000000,25,72,26,4,0.000000,88.750000,,,31,229.166667
Shared room in guesthouse,Shared room,2,2020-09-01,100.000000,25,72,26,4,0.000000,87.000000,16.666700,,60,300.000000
Shared room in guesthouse,Shared room,2,2020-10-01,100.000000,25,72,26,4,0.000000,88.750000,-14.285700,,31,229.166667
Shared room in guesthouse,Shared room,2,2020-11-01,100.000000,25,72,27,4,0.000000,86.250000,0.000000,,31,229.166667
Shared room in guesthouse,Shared room,2,2020-12-01,100.000000,25,72,58.5,3,0.000000,98.000000,-50.000000,,31,458.333333
Shared room in guesthouse,Shared room,2,2021-01-01,100.000000,25,72,58.5,3,0.000000,98.000000,0.000000,,31,458.333333
Shared room in guesthouse,Shared room,2,2021-02-01,100.000000,25,72,58.5,3,0.000000,98.000000,0.000000,,31,458.333333
Shared room in guesthouse,Shared room,2,2021-03-01,100.000000,25,72,58.5,3,0.000000,98.000000,0.000000,,31,458.333333
Shared room in guesthouse,Shared room,2,2021-04-01,100.000000,25,72,58.5,3,0.000000,98.000000,0.000000,,31,458.333333
Shared room in hostel,Shared room,1,2020-08-01,100.000000,23,38,35,4,25.000000,89.500000,,,34,119.300000
Shared room in hostel,Shared room,1,2020-09-01,100.000000,20,41,35,4,25.000000,89.500000,0.000000,,36,125.100000
Shared room in hostel,Shared room,1,2020-10-01,100.000000,24,41,35,4,25.000000,89.500000,0.000000,,37,136.600000
Shared room in hostel,Shared room,1,2020-11-01,100.000000,28,48,38,4,25.000000,89.500000,0.000000,,37,140.600000
Shared room in hostel,Shared room,1,2020-12-01,100.000000,27,65,35,4,25.000000,89.235294,110.000000,,318,551.904762
Shared room in hostel,Shared room,1,2021-01-01,100.000000,33,47,36,4,50.000000,89.176471,0.000000,,423,734.904762
Shared room in hostel,Shared room,1,2021-02-01,100.000000,25,50,36,6,33.333300,89.777778,23.809500,,488,670.192308
Shared room in hostel,Shared room,1,2021-03-01,100.000000,25,50,36,6,33.333300,90.315789,0.000000,,435,597.692308
Shared room in hostel,Shared room,1,2021-04-01,100.000000,25,50,35,7,14.285700,90.350000,19.230800,,505,562.483871
Shared room in hostel,Shared room,2,2020-08-01,100.000000,26,36,26,2,0.000000,89.400000,,,38,126.800000
Shared room in hostel,Shared room,2,2020-09-01,100.000000,26,36,26,2,0.000000,88.846154,30.000000,,77,193.538462
Shared room in hostel,Shared room,2,2020-10-01,100.000000,26,38,26,2,0.000000,89.400000,-23.076900,,63,192.000000
Shared room in hostel,Shared room,2,2020-11-01,100.000000,27,36,27,2,0.000000,89.400000,0.000000,,63,195.000000
Shared room in hostel,Shared room,2,2020-12-01,100.000000,56,56,56,1,0.000000,85.000000,-90.000000,,1,56.000000
Shared room in hostel,Shared room,2,2021-01-01,100.000000,56,56,56,1,0.000000,85.000000,0.000000,,30,1680.000000
Shared room in hostel,Shared room,2,2021-02-01,100.000000,36,65,57.5,3,0.000000,91.000000,200.000000,,31,376.666667
Shared room in hostel,Shared room,2,2021-03-01,100.000000,45,50,47.5,2,0.000000,88.500000,-33.333300,,31,700.000000
Shared room in hostel,Shared room,2,2021-04-01,100.000000,45,50,47.5,2,0.000000,88.500000,0.000000,,60,1425.000000
Shared room in hostel,Shared room,3,2020-08-01,100.000000,30,30,30,1,0.000000,88.000000,,,0,0.000000
Shared room in hostel,Shared room,3,2020-09-01,100.000000,33,33,33,1,0.000000,88.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,3,2020-10-01,100.000000,35,35,35,1,0.000000,88.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,3,2020-11-01,100.000000,33,33,33,1,0.000000,88.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,3,2021-02-01,100.000000,33,33,33,1,0.000000,88.000000,0.000000,,30,990.000000
Shared room in hostel,Shared room,3,2021-03-01,100.000000,43,43,43,1,0.000000,88.000000,0.000000,,30,1290.000000
Shared room in hostel,Shared room,3,2021-04-01,100.000000,43,43,43,1,0.000000,88.000000,0.000000,,30,1290.000000
Shared room in hostel,Shared room,4,2020-08-01,100.000000,23,134,23,4,0.000000,79.000000,,,20,51.333333
Shared room in hostel,Shared room,4,2020-09-01,100.000000,20,134,21.5,4,0.000000,81.181818,22.222200,,31,367.727273
Shared room in hostel,Shared room,4,2020-10-01,100.000000,19,134,20.5,4,0.000000,80.714286,-36.363600,,31,577.000000
Shared room in hostel,Shared room,4,2020-11-01,100.000000,20,134,35,4,0.000000,80.714286,0.000000,,39,617.142857
Shared room in hostel,Shared room,4,2020-12-01,100.000000,25,134,33,3,0.000000,78.333333,-14.285700,,153,1306.500000
Shared room in hostel,Shared room,4,2021-01-01,100.000000,22,159,22,3,0.000000,78.666667,0.000000,,70,941.666667
Shared room in hostel,Shared room,4,2021-02-01,100.000000,22,159,22.5,4,0.000000,80.000000,16.666700,,180,1174.285714
Shared room in hostel,Shared room,4,2021-03-01,100.000000,22,159,24,4,0.000000,78.285714,0.000000,,180,1225.714286
Shared room in hostel,Shared room,4,2021-04-01,100.000000,22,159,24,5,0.000000,78.125000,14.285700,,162,1045.500000
Shared room in hostel,Shared room,5,2020-08-01,100.000000,26,26,26,1,0.000000,84.000000,,,1,13.000000
Shared room in hostel,Shared room,5,2020-09-01,100.000000,29,29,29,1,0.000000,84.000000,0.000000,,1,14.500000
Shared room in hostel,Shared room,5,2020-10-01,100.000000,20,20,20,1,0.000000,84.000000,0.000000,,1,10.000000
Shared room in hostel,Shared room,5,2020-11-01,100.000000,22,22,22,1,0.000000,84.000000,0.000000,,1,11.000000
Shared room in hostel,Shared room,5,2021-02-01,100.000000,27,29,28,1,0.000000,84.000000,0.000000,,60,840.000000
Shared room in hostel,Shared room,5,2021-03-01,100.000000,41,41,41,1,0.000000,84.000000,0.000000,,60,1230.000000
Shared room in hostel,Shared room,5,2021-04-01,100.000000,41,41,41,1,0.000000,84.000000,0.000000,,60,1230.000000
Shared room in hostel,Shared room,6,2020-08-01,100.000000,22,30,22,2,0.000000,81.166667,,,0,0.000000
Shared room in hostel,Shared room,6,2020-09-01,100.000000,20,30,23.5,2,0.000000,81.000000,28.571400,,30,96.666667
Shared room in hostel,Shared room,6,2020-10-01,100.000000,20,30,20,2,0.000000,78.000000,-44.444400,,0,0.000000
Shared room in hostel,Shared room,6,2020-11-01,100.000000,30,35,35,2,0.000000,78.000000,0.000000,,4,28.000000
Shared room in hostel,Shared room,6,2020-12-01,100.000000,30,35,35,2,0.000000,78.000000,0.000000,,124,864.000000
Shared room in hostel,Shared room,6,2021-01-01,100.000000,19,30,19,2,0.000000,78.000000,0.000000,,44,233.200000
Shared room in hostel,Shared room,6,2021-02-01,100.000000,19,30,19,2,0.000000,78.000000,0.000000,,121,462.000000
Shared room in hostel,Shared room,6,2021-03-01,100.000000,19,30,21.5,2,0.000000,78.000000,0.000000,,120,486.000000
Shared room in hostel,Shared room,6,2021-04-01,100.000000,19,30,25,2,0.000000,78.000000,0.000000,,2,7.600000
Shared room in hostel,Shared room,10,2020-09-01,100.000000,35,35,35,1,0.000000,87.000000,,,30,1050.000000
Shared room in hostel,Shared room,10,2020-10-01,100.000000,35,35,35,1,0.000000,87.000000,0.000000,,30,1050.000000
Shared room in hostel,Shared room,10,2020-11-01,100.000000,35,35,35,1,0.000000,87.000000,0.000000,,30,1050.000000
Shared room in hostel,Shared room,10,2021-01-01,100.000000,21,21,21,1,0.000000,100.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,10,2021-02-01,100.000000,24,24,24,1,0.000000,100.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,10,2021-03-01,100.000000,26,26,26,1,0.000000,100.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,10,2021-04-01,100.000000,26,26,26,1,0.000000,100.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,12,2020-08-01,100.000000,26,27,26.5,2,0.000000,87.000000,,,31,418.000000
Shared room in hostel,Shared room,12,2020-09-01,100.000000,26,38,36,2,0.000000,78.500000,100.000000,,90,825.000000
Shared room in hostel,Shared room,12,2020-10-01,100.000000,26,26,26,1,0.000000,91.000000,-75.000000,,0,0.000000
Shared room in hostel,Shared room,12,2020-11-01,100.000000,27,27,27,1,0.000000,92.000000,0.000000,,0,0.000000
Shared room in hostel,Shared room,16,2020-08-01,100.000000,24,35,29.5,2,0.000000,87.000000,,,32,549.000000
Shared room in hostel,Shared room,16,2020-09-01,100.000000,24,24,24,1,0.000000,,-50.000000,,2,48.000000
Shared room in hostel,Shared room,16,2020-10-01,100.000000,24,24,24,1,0.000000,,0.000000,,2,48.000000
Shared room in hostel,Shared room,16,2020-11-01,100.000000,20,20,20,1,0.000000,,0.000000,,0,0.000000
Shared room in hostel,Shared room,16,2020-12-01,100.000000,26,26,26,1,0.000000,,0.000000,,0,0.000000
Shared room in hotel,Shared room,8,2020-12-01,100.000000,64,64,64,1,0.000000,,,,11,704.000000
Shared room in house,Shared room,1,2020-08-01,100.000000,15,290,35,54,1.851900,81.895833,,,1113,451.638298
Shared room in house,Shared room,1,2020-09-01,100.000000,15,290,35,62,1.612900,83.272727,29.787200,,1718,508.385246
Shared room in house,Shared room,1,2020-10-01,100.000000,15,290,35,62,4.838700,84.576923,-18.852500,,1557,566.939394
Shared room in house,Shared room,1,2020-11-01,100.000000,15,290,35,59,3.389800,86.240000,-4.040400,,1445,556.263158
Shared room in house,Shared room,1,2020-12-01,100.000000,15,290,35,57,1.754400,88.290323,-23.157900,,1610,787.821918
Shared room in house,Shared room,1,2021-01-01,100.000000,15,290,34.5,57,1.754400,88.290323,0.000000,,1603,782.301370
Shared room in house,Shared room,1,2021-02-01,100.000000,15,290,35,57,1.754400,88.285714,-2.739700,,1497,764.830986
Shared room in house,Shared room,1,2021-03-01,100.000000,15,290,35,57,1.754400,88.285714,0.000000,,1492,744.014085
Shared room in house,Shared room,1,2021-04-01,100.000000,15,290,35,53,0.000000,84.000000,-1.408500,,1419,705.085714
Shared room in house,Shared room,2,2020-08-01,100.000000,30,300,77.5,18,0.000000,79.200000,,,230,1013.578947
Shared room in house,Shared room,2,2020-09-01,100.000000,25,300,75,21,0.000000,79.466667,57.894700,,451,1052.800000
Shared room in house,Shared room,2,2020-10-01,100.000000,25,300,70,21,0.000000,79.272727,-23.333300,,409,1306.434783
Shared room in house,Shared room,2,2020-11-01,100.000000,25,300,70,21,0.000000,79.272727,0.000000,,321,1028.173913
Shared room in house,Shared room,2,2020-12-01,100.000000,25,300,70,19,0.000000,78.500000,-8.695700,,348,1225.619048
Shared room in house,Shared room,2,2021-01-01,100.000000,25,300,70,20,5.000000,78.500000,4.761900,,404,1292.545455
